"Date","Price","Open","High","Low","Change %"
"Nov 01, 2017","13,580.0","13,585.0","13,600.0","13,575.0","0.13"
"Oct 31, 2017","13,562.5","13,562.5","13,578.5","13,552.5","-0.16"
"Oct 30, 2017","13,584.0","13,589.0","13,609.0","13,574.0","-0.24"
"Oct 27, 2017","13,616.5","13,633.5","13,643.5","13,608.5","0.26"
"Oct 26, 2017","13,581.5","13,561.5","13,601.5","13,551.5","0.03"
"Oct 25, 2017","13,577.5","13,562.5","13,577.5","13,562.5","0.33"
"Oct 24, 2017","13,532.5","13,529.5","13,536.5","13,522.5","-0.07"
"Oct 23, 2017","13,542.5","13,532.5","13,543.5","13,527.5","0.18"
"Oct 20, 2017","13,518.5","13,511.5","13,526.5","13,501.5","-0.03"
"Oct 19, 2017","13,523.0","13,512.0","13,532.0","13,510.0","0.05"
"Oct 18, 2017","13,516.0","13,504.0","13,516.0","13,501.0","0.07"
"Oct 17, 2017","13,506.5","13,486.5","13,513.5","13,481.5","0.18"
"Oct 16, 2017","13,482.5","13,482.5","13,489.5","13,467.5","-0.12"
"Oct 13, 2017","13,499.0","13,503.0","13,518.0","13,491.0","-0.04"
"Oct 12, 2017","13,504.5","13,508.5","13,525.5","13,490.5","-0.09"
"Oct 11, 2017","13,517.0","13,492.0","13,527.0","13,492.0","0.03"
"Oct 10, 2017","13,513.0","13,501.0","13,513.0","13,481.0","-0.03"
"Oct 09, 2017","13,516.5","13,501.5","13,516.5","13,495.5","0.09"
"Oct 06, 2017","13,504.0","13,486.0","13,506.0","13,476.0","0.35"
"Oct 05, 2017","13,457.5","13,482.5","13,492.5","13,457.5","-0.14"
"Oct 04, 2017","13,476.5","13,496.5","13,496.5","13,456.5","-0.49"
"Oct 03, 2017","13,542.5","13,587.5","13,587.5","13,535.5","0.04"
"Oct 02, 2017","13,537.5","13,477.5","13,577.5","13,477.5","0.49"
"Sep 29, 2017","13,471.5","13,476.5","13,496.5","13,446.5","-0.32"
"Sep 28, 2017","13,515.0","13,427.0","13,555.0","13,427.0","0.56"
