Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62,2018
Costa Rica,CRI,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,957700000.0,1005800000.0,1096900000.0,1195100000.0,1173400000.0,1111200000.0,1127700000.0,1270000000.0,1213800000.0,1387800000.0,1443800000.0,1611000000.0,1831300000.0,1963200000.0,2189500000.0,2580400000.0,2906100000.0,3317000000.0,3694000000.0,4065360000.0,4313504000.0,5252670000.0,6219210526.41,6483187693.18,6507245226.06,6535520876.63,7063161813.69,7901223846.36,8766041029.62,9899108271.97,10993921245.9,12118035648.6,10776383456.5,12514007854.9,14083611738.4,15131186661.0,15815497861.2,16561684793.0,17125339013.4,18813985732.7,10993921245.9,,
Caribbean small states,CSS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,3899937439.01,4268260415.18,4757511767.78,5646081104.18,7634538595.53,7622601769.51,7035111357.41,6690514517.6,7174946102.6,7330624304.31,6863466984.85,7125849320.75,7706477077.3,8352388060.02,9480652015.23,9090447483.39,9272903421.53,9314843654.15,10550702108.6,11915268491.8,12175736004.6,12650106016.6,12667948177.1,13729304440.8,15716842971.5,15086332247.9,14851696097.6,16880134297.9,19538622417.6,24247457388.2,29571971444.8,29935554667.7,36776620195.0,24115597693.4,27532726992.6,35113015731.1,35560260920.5,36353622886.4,35032218264.3,29862469562.9,26102390339.1,29935554667.7,,
Cuba,CUB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102413407.82,2343422346.37,2163418994.41,2275212290.5,1964435754.19,1781614525.14,,,
Cayman Islands,CYM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,429967971.534,518963004.649,597837957.823,822415140.025,1009483918.17,1077994404.22,1131291451.49,1122776724.44,1274673731.76,1213284123.48,1441300721.79,1807537259.93,2120743360.27,2413950368.79,2955161208.22,2808828484.9,3507296115.38,3202821576.37,3614247314.56,4606337545.37,4702224104.61,4550909001.28,4659387403.13,4947253211.75,5018988180.52,5315260701.9,5382280980.51,6296820025.23,7408494301.91,8046683468.05,8552667039.62,10285932437.1,14005338452.2,12702285629.4,12824687838.0,14543555748.6,13355798026.0,14134583216.4,14509111245.2,12691015147.2,13052894355.0,10285932437.1,,
Czech Republic,CZE,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658400382.7,18758845094.5,24039311346.3,25405339915.2,24611542736.4,27923095785.1,27738216382.3,29411883353.3,32890742914.7,37183424019.0,46748062490.9,68757151217.2,84402098615.7,1.01299444096e+11,1.25970662822e+11,1.50091414329e+11,1.21632947507e+11,1.37029742232e+11,1.62821394259e+11,1.58360841981e+11,1.60978376418e+11,1.71700823302e+11,1.51009544173e+11,1.55021457996e+11,1.25970662822e+11,,
Germany,DEU,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,44180571189.7,52901057667.2,75072689961.5,99169754105.4,1.02628887019e+11,1.18992582402e+11,1.36612238003e+11,1.65858852251e+11,1.98485597917e+11,2.1739072128e+11,1.99702943149e+11,2.01328384012e+11,1.92168326986e+11,1.93092584368e+11,2.07284521374e+11,2.71911130013e+11,3.26101973998e+11,3.58219709688e+11,3.78504982428e+11,4.57349935953e+11,4.43109693967e+11,4.73447267342e+11,4.21036779136e+11,4.67734640576e+11,5.70644754998e+11,5.73442593884e+11,5.6308347494e+11,5.94324270642e+11,5.94441613668e+11,6.00978157032e+11,6.21882056933e+11,6.80275672164e+11,8.18507986585e+11,1.00049336976e+12,1.07951671638e+12,1.23886200321e+12,1.48273420238e+12,1.63983747488e+12,1.29725519552e+12,1.44467314716e+12,1.68500058759e+12,1.62955882028e+12,1.70801616273e+12,1.77900356813e+12,1.58069198171e+12,1.60352793018e+12,1.48273420238e+12,,
Djibouti,DJI,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194377704.379,184148187.327,204984216.834,206160217.419,194833474.941,190281396.121,195165455.968,208000180.058,200043889.017,193241091.374,213486307.189,228003443.6,252997676.133,250730076.918,287866937.503,306626678.896,306542276.94,365702421.211,399406935.59,420873166.368,419669031.797,457441720.449,485474423.394,510756101.564,588481881.612,544693900.518,306542276.94,,
Dominica,DMA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,13600182.3073,15000000.0,19000000.0,19300000.0,15700000.0,23400000.0,31700000.0,36000000.0,37400000.0,38600000.0,59211111.1111,66292592.5926,77929629.6296,71251851.8519,89448148.1481,93100000.0,97677777.7778,97059259.2593,100074074.074,107459259.259,121844444.444,137155555.556,151603703.704,156807407.407,144511111.111,121248518.519,123167614.815,118410740.741,130478220.37,129357542.593,144430703.333,147844255.185,156733717.037,147949173.704,174064611.111,190955615.926,160266036.296,169648258.519,272657576.061,267878332.369,281129290.237,147844255.185,,
Denmark,DNK,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,11875414828.1,12639082803.9,14124014223.9,16591735437.0,20064385351.3,22884696450.7,21988857061.2,21095286591.9,21356620647.8,21139428108.3,22610144016.0,27679391640.2,33543246443.7,37159771196.4,38298015980.2,48901826458.7,51047083013.1,54586570137.4,49511372995.5,55401906225.3,65654988733.7,67236623498.2,62146446792.8,63119408013.7,69768124337.3,73805211462.9,75600732871.0,82139163399.1,96209541077.9,1.11354544653e+11,1.25373902144e+11,1.43796453243e+11,1.64945010953e+11,1.9242343312e+11,1.51903938957e+11,1.62706676792e+11,1.85269343252e+11,1.78705507347e+11,1.88437583598e+11,1.92895925837e+11,1.67773633623e+11,1.64447717175e+11,1.64945010953e+11,,
Dominican Republic,DOM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,199500000.0,227000000.0,257000000.0,290200000.0,411100000.0,513600000.0,730200000.0,1010000000.0,844200000.0,927200000.0,828000000.0,1134900000.0,1271300000.0,1512600000.0,1141800000.0,1241800000.0,1369600000.0,1322800000.0,1415000000.0,1563300000.0,1903100000.0,1965500000.0,1831700000.0,1857000000.0,1911100000.0,2889300000.0,3328900000.0,3724600000.0,4046500000.0,4643600000.0,4781300000.0,5152700000.0,5901800000.0,5560200000.0,5635400000.0,6408700000.0,6919870000.0,7576600000.0,8562300000.0,9485400000.0,9269800000.0,7982100000.0,12270500000.0,14184300000.0,15075500000.0,15873600000.0,16952600000.0,16983600000.0,18164900000.0,9485400000.0,,
Algeria,DZA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,6296484604.95,6665574020.19,9952075298.0,14128131966.3,14590777706.3,14037306082.4,13421525228.3,13390724158.9,13565575400.8,8613839277.8,9593913077.84,8090598107.56,10029626725.2,13461667632.6,12723141362.7,,,,,,,,,,,,,,48841000000.0,57304000000.0,63329352193.5,81544414106.1,48109316609.2,60587734433.9,76387318691.3,75187930613.1,68589769661.1,63339477853.4,37767773699.2,32786715726.9,63329352193.5,,
East Asia & Pacific (excluding high income),EAP,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,77449027710.9,77581462535.2,87797099917.8,85513332762.7,84404967388.0,1.06218046323e+11,1.2676630294e+11,1.43772255752e+11,1.67390754017e+11,1.92689160961e+11,2.2678355262e+11,2.55349209145e+11,3.20767903908e+11,3.9722192486e+11,4.43238465132e+11,4.29736994745e+11,4.02153456151e+11,4.19076126031e+11,5.0873574663e+11,5.01863996663e+11,5.59625824179e+11,7.92171031355e+11,1.01854233793e+12,1.24655882292e+12,1.54236107727e+12,1.89135367616e+12,2.22490735567e+12,1.87371995834e+12,2.38541988406e+12,2.93971946463e+12,3.14446990873e+12,3.34616831275e+12,3.4813010803e+12,3.31380821482e+12,3.16293852146e+12,1.89135367616e+12,,
Early-demographic dividend,EAR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,1.91567403872e+11,1.87538812815e+11,2.62298197407e+11,3.48468927664e+11,3.60549810984e+11,3.12370414373e+11,2.79961703302e+11,2.74578425037e+11,2.5528229224e+11,2.12364444774e+11,2.51230108599e+11,2.6861460907e+11,3.02914684987e+11,3.71522849905e+11,3.78448299371e+11,4.05285757262e+11,4.17505074685e+11,4.59146140701e+11,5.41404059549e+11,6.11157211835e+11,6.56119668476e+11,6.49609925756e+11,6.86053013637e+11,8.40650302766e+11,7.90766867527e+11,8.21878894347e+11,9.35361463928e+11,1.15717499207e+12,1.42743356702e+12,1.67657189939e+12,1.92559249023e+12,2.31973243879e+12,1.80371632994e+12,2.26386053458e+12,2.76754018777e+12,2.89924183701e+12,2.89165999927e+12,2.89137488382e+12,2.45265362515e+12,2.39068827068e+12,1.92559249023e+12,,
East Asia & Pacific,EAS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,3.08811321626e+11,3.22349766017e+11,3.49768665629e+11,3.36339603554e+11,3.7464100719e+11,4.87784974606e+11,5.96740896415e+11,6.6104699422e+11,7.34995600017e+11,8.28884407021e+11,9.2511690304e+11,1.02662075407e+12,1.23107024611e+12,1.53453945767e+12,1.66560500029e+12,1.68906936386e+12,1.54513126274e+12,1.62213884022e+12,1.91535983185e+12,1.7551778724e+12,1.87505828338e+12,2.29554627432e+12,2.85521750331e+12,3.28094173265e+12,3.82335341371e+12,4.45939573417e+12,5.10899892857e+12,4.22548354207e+12,5.40182061025e+12,6.42043344477e+12,6.74462510429e+12,6.9389755593e+12,7.1213018633e+12,6.58386063609e+12,6.37867157521e+12,4.45939573417e+12,,
Europe & Central Asia (excluding high income),ECA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5775140957e+11,1.91904840239e+11,2.1800610187e+11,2.25612705888e+11,2.09164088923e+11,1.93280825965e+11,2.40804666136e+11,2.44403644955e+11,2.67218510945e+11,3.40116207096e+11,4.5997390777e+11,5.67979478334e+11,6.92880768953e+11,8.44578463674e+11,1.10917017143e+12,7.77885007405e+11,9.49267015514e+11,1.21718445986e+12,1.25840738027e+12,1.2749309445e+12,1.24072805331e+12,9.45492573168e+11,8.66622245574e+11,8.44578463674e+11,,
Europe & Central Asia,ECS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,5.30694465364e+11,5.82419897181e+11,6.71735484711e+11,8.15944161021e+11,1.01166507609e+12,1.16692260473e+12,1.10464084713e+12,1.05956130709e+12,1.02925715634e+12,1.05643708649e+12,1.10731147525e+12,1.33363775748e+12,1.5953147267e+12,1.7649178721e+12,1.86609215677e+12,2.24980757063e+12,2.23388152836e+12,2.40426045023e+12,2.22042702242e+12,2.47563475916e+12,3.02198326598e+12,3.15633236339e+12,3.17440422648e+12,3.25817118615e+12,3.27141709076e+12,3.4303008474e+12,3.47282341691e+12,3.70275258009e+12,4.415910186e+12,5.38647364843e+12,5.94036692758e+12,6.76858893872e+12,7.98313202452e+12,9.05335268955e+12,7.11700977752e+12,7.92998475097e+12,9.35465583821e+12,9.14923423618e+12,9.566150194e+12,9.78918290008e+12,8.57396898877e+12,8.52376967075e+12,7.98313202452e+12,,
Ecuador,ECU,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,1418600000.0,1602700000.0,1703500000.0,2410700000.0,2887000000.0,2925600000.0,2708000000.0,2663000000.0,2912000000.0,3302000000.0,2641000000.0,2442000000.0,2645000000.0,2870000000.0,3262000000.0,3407000000.0,3718000000.0,3771550000.0,4611740000.0,5196130000.0,5612450000.0,6046530000.0,5004460000.0,5345000000.0,5905997570.0,5683462800.85,6141604892.06,7326978915.35,8981703524.85,11479812239.8,14212622491.1,16070245408.5,20902383668.9,15748549985.6,19609313677.4,24669793118.4,26376110956.3,27624933327.3,28942769224.7,21440060539.1,19565226283.3,16070245408.5,,
"Egypt, Arab Rep.",EGY,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,3574705162.4,3572149611.1,4211857148.87,6246285723.21,6535714295.05,6818142866.88,6826000009.75,6853857146.94,6859142857.14,5990285714.29,6742000000.0,7177285714.29,7321727272.73,9895000000.0,10947000000.0,11386000000.0,11440000000.0,12114000000.0,13260000000.0,14050000000.0,14905200000.0,12544000000.0,14730200000.0,16864000000.0,16067200000.0,16437900000.0,20060300000.0,26516200000.0,30715800000.0,36680100000.0,44398000000.0,54760900000.0,44609100000.0,48831200000.0,47053000000.0,48601300000.0,44795200000.0,47101300000.0,37569400000.0,34326300000.0,44398000000.0,,
Euro area,EMU,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,3.48719500674e+11,3.864842894e+11,4.47945491265e+11,5.45354521487e+11,6.77024976997e+11,7.62204081827e+11,7.18549898591e+11,6.93380883593e+11,6.70255720412e+11,6.84646703521e+11,7.19495800665e+11,9.02787332662e+11,1.08340616164e+12,1.1998493286e+12,1.27975171756e+12,1.5654088624e+12,1.5561515736e+12,1.68858521988e+12,1.54189478149e+12,1.71211251302e+12,2.09984366515e+12,2.15257309739e+12,2.12764814273e+12,2.22679542572e+12,2.23455139959e+12,2.25989319357e+12,2.30266860856e+12,2.45995189907e+12,2.93441248365e+12,3.55363198277e+12,3.82386208499e+12,4.28919108085e+12,5.09524248749e+12,5.65977050097e+12,4.51951828596e+12,4.92114254462e+12,5.71277378018e+12,5.52585848021e+12,5.81799183433e+12,6.03815276185e+12,5.37392167534e+12,5.44136238782e+12,5.09524248749e+12,,
Eritrea,ERI,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89021511.9464,149468217.589,167752097.147,134474151.963,202731638.462,214407783.83,109845989.365,68235404.6686,97718685.567,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,13255142353.7,14120655083.8,16752785674.1,21686530054.1,28642085668.9,32140119734.4,32304588124.4,32829845880.1,31369174587.8,35303331788.2,36682699054.5,44711437221.5,55566749442.9,64402039293.7,68400704607.0,83594592162.6,89337689294.7,99337039219.6,92467808762.2,1.07784258646e+11,1.33910334453e+11,1.47319516053e+11,1.50864578234e+11,1.59781954697e+11,1.67093447103e+11,1.70288833004e+11,1.74535721542e+11,1.87492992075e+11,2.31342066747e+11,2.69668205917e+11,2.8572582561e+11,3.15018906095e+11,3.81002391727e+11,4.16591185302e+11,3.41312460258e+11,3.65959332621e+11,4.31304719585e+11,4.10433703166e+11,4.39242080422e+11,4.51030293942e+11,3.95350912539e+11,4.07832358337e+11,3.81002391727e+11,,
Estonia,EST,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663809907.733,1146303976.16,1555669861.71,2213355810.45,2546858741.33,3097430953.26,3464843866.82,3223134520.26,3503486025.72,3932546507.59,4295602059.96,5724045297.13,7924756994.88,10369960678.3,11833134351.3,14382733931.6,16449303156.9,12002973129.5,14630515918.3,20073907211.4,19808976777.7,21195040919.1,21665500568.6,17735415851.5,18439907260.3,14382733931.6,,
Ethiopia,ETH,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,417198067.834,385652174.099,516666666.916,544734299.78,506473430.196,537922705.574,541545893.981,603285024.297,621690821.256,721062801.932,652077294.686,671739130.435,732995169.082,596618357.488,435893719.807,437485314.01,476080000.0,666572407.367,767558289.222,794653790.739,979000164.23,951890278.16,940975697.674,992267370.259,975689091.171,1063969945.0,1258126210.58,1683762662.68,1929483699.81,2198490814.12,2649643536.0,3495286071.7,3429924703.78,4644218341.95,5814847633.48,5993906636.22,6116429439.21,6385666533.1,6007198500.37,5905571808.04,2649643536.0,,
European Union,EUU,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,4.73427249159e+11,5.19343311942e+11,6.00356267801e+11,7.257705488e+11,9.0358806461e+11,1.03486507207e+12,9.73531479135e+11,9.34346487474e+11,9.06119079228e+11,9.25959124364e+11,9.70512356797e+11,1.17408009325e+12,1.40719707192e+12,1.55379501061e+12,1.64215613594e+12,1.98155662237e+12,1.96841010515e+12,2.12209913624e+12,1.95090360364e+12,2.18076015498e+12,2.66977468851e+12,2.76905890365e+12,2.77913337789e+12,2.89374955609e+12,2.91645251726e+12,2.9893875332e+12,3.03142854716e+12,3.23455708925e+12,3.85075486383e+12,4.66156690651e+12,5.06454027673e+12,5.73790693242e+12,6.75234207451e+12,7.48595881867e+12,5.95995486438e+12,6.53080412096e+12,7.59712004948e+12,7.35640413123e+12,7.72886181632e+12,8.0412861495e+12,7.18391445396e+12,7.21908538142e+12,6.75234207451e+12,,
Fragile and conflict affected situations,FCS,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32334007475e+11,1.6095173433e+11,1.96343024372e+11,2.66156377575e+11,1.9411022445e+11,2.43651657197e+11,2.60065936406e+11,3.11748597367e+11,2.96701349988e+11,2.96153170805e+11,,,1.96343024372e+11,,
Finland,FIN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,6608348169.58,7547618148.98,9064657595.69,10364857866.2,13349029787.6,16802367814.5,16576488098.1,15564835546.0,14704306311.1,15524602645.8,15780424141.4,18723406223.3,22580975804.8,25761416558.1,27007944499.6,30845680920.0,26787216349.3,28317584316.8,27765431155.0,34938970403.3,47171415365.4,47070108506.3,47066493624.5,48124426708.3,47753847906.6,52781144823.6,51554707084.8,54475953134.4,63214462153.8,75241654981.4,82339999361.8,93586073030.6,1.12590513291e+11,1.28674804729e+11,91990064280.7,96004406770.1,1.06847853386e+11,1.01846835417e+11,1.05152002089e+11,1.01924764311e+11,85551601592.9,83731284236.2,1.12590513291e+11,,
Fiji,FJI,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,461445546.179,574095703.287,534373736.367,523138718.474,492074724.654,507077120.407,508168595.07,538987038.075,530285469.272,617580740.076,742179775.281,832529584.883,790209802.058,802998909.397,852069854.551,1024844190.22,1083740222.8,1284757357.66,1203594991.95,932144385.072,1062841911.53,968296377.765,914934654.759,981460952.905,1290622470.97,1402327005.11,1610748024.15,1542201202.1,1648018800.67,2016939731.03,1421083751.34,1807317837.3,2241606992.22,2427700721.78,2377725126.25,2485410291.59,2141094067.12,,1648018800.67,,
France,FRA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,68248377440.4,72973482962.4,84313118007.0,1.04961538328e+11,1.30892500177e+11,1.51617717129e+11,1.42933789674e+11,1.28426866587e+11,1.25212890354e+11,1.27385577956e+11,1.32509046256e+11,1.63598668256e+11,1.93443755928e+11,2.15673032711e+11,2.32015952563e+11,2.85334911479e+11,2.89271661958e+11,3.19207509079e+11,2.85421050687e+11,3.06331496172e+11,3.62717041242e+11,3.65375478068e+11,3.66861237026e+11,3.87982971658e+11,4.03212946288e+11,3.90246297044e+11,3.91683324454e+11,4.18289461271e+11,4.85216877655e+11,5.59181356555e+11,5.93159797844e+11,6.50271034013e+11,7.41231644566e+11,8.27320003474e+11,6.64640074133e+11,7.09514784597e+11,8.23178541454e+11,7.95546792823e+11,8.36608184756e+11,8.53254011269e+11,7.50536277094e+11,7.42537819465e+11,7.41231644566e+11,,
Faroe Islands,FRO,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493190000.0,527650000.0,530750000.0,573000000.0,608630000.0,671270000.0,705010817.196,735782833.074,825068967.468,959621432.679,1104282947.81,935652250.139,1025794812.67,1212798314.67,,,,,,959621432.679,,
"Micronesia, Fed. Sts.",FSM,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77019500.0,92315200.0,91027600.0,117958700.0,126591400.0,126186900.0,,,,,
Gabon,GAB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,1478490297.81,2023818504.66,2408988408.75,2507806857.12,2330692108.59,2200930864.24,2155614214.74,2089911873.29,1197756075.6,1401160632.95,1408536205.67,1914965851.93,2730356744.2,2551869442.12,2606805341.32,2637354135.28,2584812432.66,2943435106.2,3566109536.47,3264450886.5,2126331429.24,2775280833.22,3492940831.47,2778585272.61,2633113430.74,3344340933.12,4223483167.98,5602397111.77,,,,,,,,,,,,,,
United Kingdom,GBR,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,27623977939.5,31462134266.7,34015365821.1,41819712845.9,53545813005.1,59440065897.8,62967217314.5,75600604769.3,91119888678.3,1.16755054998e+11,1.46071955345e+11,1.36167525552e+11,1.27520175822e+11,1.21032829158e+11,1.21915855957e+11,1.32167965058e+11,1.43500226783e+11,1.74723938755e+11,1.91399431602e+11,1.9882359932e+11,2.39226146128e+11,2.39783075393e+11,2.53593269084e+11,2.4568972611e+11,2.77113222739e+11,3.2211392053e+11,3.51830680359e+11,3.83179008313e+11,3.84318772482e+11,3.93185297841e+11,4.09310972479e+11,4.01201351528e+11,4.2125353024e+11,4.8018300259e+11,5.62527810596e+11,6.21682293184e+11,7.19063190107e+11,7.65139297344e+11,7.81340394307e+11,6.253291668e+11,6.89266422201e+11,7.99438324581e+11,7.91500453075e+11,8.12962309078e+11,8.54135701409e+11,7.90173819372e+11,7.39301273445e+11,7.65139297344e+11,,
Georgia,GEO,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574500000.0,665200000.0,546400000.0,846274639.44,865989989.55,992207442.37,1252000801.31,1625700139.94,2151801974.15,2499896419.78,3162652493.09,3658441763.62,3183015490.74,4034096539.53,5241870893.51,6021076671.81,7174600903.07,7038666142.48,6175596697.24,6233358217.36,3162652493.09,,
Ghana,GHA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,890961421.989,891483163.989,1017830751.98,996047318.716,1162700068.0,1210300000.0,829800000.0,710891088.0,477300000.0,609700000.0,670400000.0,804130000.0,905500000.0,957700000.0,889100000.0,983200000.0,1100500000.0,1140700000.0,1208300000.0,1385200000.0,1581800000.0,1726800000.0,1654760000.0,2531700000.0,2473300000.0,2440594058.71,2398772637.81,2570090115.87,3192565896.5,3406777546.23,3908685122.5,5109521115.72,6004003831.21,7070629251.88,7609410000.0,9437380000.0,14595519045.8,16812023075.6,16205962419.2,15261460189.4,16463379633.7,17469860326.5,6004003831.21,,
Gibraltar,GIB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,562210000.0,598240000.0,564460000.0,699230000.0,828660000.0,831780000.0,676890000.0,747850000.0,668520000.0,700221000.0,760668000.0,740753000.0,803790000.0,748849640.0,734089633.504,809157410.329,774588000.0,715834497.74,810910000.0,925700000.0,1096090000.0,1251900000.0,1444910000.0,1121960000.0,1533620000.0,1505720000.0,2086650000.0,1989790000.0,2130091254.24,1859596267.59,2467675545.9,1251900000.0,,
"Gambia, The",GMB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,56056700.7806,80713156.515,69024511.6016,57527742.8354,78881501.0123,76893788.9913,97001778.09,91993222.6852,67386562.926,127927454.84,146149097.223,153892956.565,173485386.027,203134248.322,233955339.21,229663557.457,213451146.82,175459297.463,217100371.512,223037532.066,,,,,,134705416.22,178362275.607,186535368.959,200943962.787,262272595.441,323079602.198,278401503.795,270568875.315,249907458.248,274745539.37,261507033.706,268858817.851,262482359.985,237502571.828,262272595.441,,
Guinea-Bissau,GNB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,17400000.0,15300000.0,25400000.0,18100000.0,9700000.0,15400000.0,15900000.0,20640000.0,26100000.0,33500000.0,18030000.0,25720000.0,38820000.0,29590000.0,28570000.0,56860000.0,,,,67351168.4909,60879079.1295,71006499.8513,83447411.7437,94786767.0847,77565054.7879,140430879.03,171901919.362,154761311.009,170591033.301,282642037.682,153044009.819,190931893.875,212887473.144,288516902.687,,140430879.03,,
Equatorial Guinea,GNQ,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,44593575.8795,50515662.1706,38547586.4413,42322770.0011,43189300.2956,57685957.6183,70055160.6608,65359677.762,94108280.348,180192673.41,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,4066000000.0,4716000000.0,5741000000.0,7427000000.0,8122000000.0,8837000000.0,7633000000.0,7036000000.0,7150000000.0,6957000000.0,7799000000.0,10031000000.0,11109000000.0,10902000000.0,13018000000.0,14133350000.0,14773000000.0,13326000000.0,14551000000.0,15523000000.0,15238000000.0,14863000000.0,,24995100000.0,29405200000.0,30039700000.0,29980109757.7,36840922372.4,48807873797.9,51521732489.9,56030959037.0,67040564754.8,79593077931.3,59023287352.1,59916143264.9,67622329785.6,63238522249.2,72905304688.6,76826309595.8,58464304564.4,54864296466.5,67040564754.8,,
Grenada,GRD,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,28859259.2593,33300000.0,40551851.8519,38000000.0,37700000.0,36800000.0,37900000.0,39800000.0,52892592.5926,75148148.1481,79777777.7778,86185185.1852,85333333.3333,93092592.5926,97548148.1481,99566666.6667,110425925.926,126766666.667,123762962.963,131614814.815,138940740.741,165718518.519,218018518.519,235727418.889,197133128.519,172622222.222,179535555.556,197736918.519,148871267.037,162306468.148,209545883.704,207800809.259,187237310.0,183762239.63,196181942.963,206490973.333,209736588.148,548311309.316,578320453.224,592563560.559,209545883.704,,
Greenland,GRL,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
