Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62,2018
Aruba,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,4.03225806452,1.07396640827,3.64304545818,3.12186849611,3.99162804605,5.83668775158,5.55555555556,3.87337536996,5.21555996036,6.3110797127,3.36139107321,3.22528797214,2.99994809778,1.86948853616,2.28037198259,4.04402131191,2.88360430316,3.31577499116,3.65737658138,2.52993805919,3.39562524612,3.60871145889,5.39120264004,8.95773218759,-2.13637157325,2.07773902028,4.37459579452,0.57175552811,-2.37226328015,0.420998172169,0.476485008379,-0.893020019172,5.39120264004,,
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6862687217,7.2548955609,8.48288926754,30.5549406066,-8.2830783946,0.892536936482,10.2016601416,7.21825776058,7.65431656732,4.60433400901,-1.53384658328,2.16945217596,8.48288926754,,
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6083333333,299.060500159,1379.41427353,948.811188811,2671.79207228,4145.10764738,219.176721173,107.284821528,248.195902413,324.996871601,152.561022469,108.897436089,98.2237177042,43.5419472521,22.9637444395,13.3032533614,12.248675523,12.4737134078,13.7314511365,14.4705411972,13.4670153504,10.2934943262,8.77609093291,7.27956154105,10.27932672,34.7361593048,12.248675523,,
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.005421254,85.0047512387,22.5650526934,7.79321853789,12.7254778087,33.1802743754,20.6428588671,0.389437653562,0.0500181363468,3.10758827031,7.77052583432,0.484002611818,2.28001916938,2.3665819568,2.37072831904,2.93268248162,3.35924241777,2.28050222182,3.55226738791,3.45034715268,2.03159593997,1.93761754904,1.63177798824,1.91001697793,1.28279883382,2.93268248162,,
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,8.266666666,15.5282817503,9.66969548151,10.3174158877,11.9892833221,9.71603274954,,9.62605664613,10.758503416,8.33125575581,5.49366551432,8.11639795517,7.25436179982,6.79885844749,4.22241666241,5.91154496373,7.74088603961,8.45146240804,9.0,9.35975158953,9.37034415971,5.11259890444,6.54379068524,4.68130623916,3.55029585799,3.12536579656,2.64862252296,1.81294613887,1.87776885342,1.62564790674,2.48857875932,3.79704017607,3.29932587384,3.98696025614,5.1764002887,11.2706652381,3.52481380429,3.98984146402,4.82924975854,4.72812072166,3.27958455106,2.89156626506,1.85979151318,,5.1764002887,,
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.2979928263,13.3943427621,28.3198826119,23.8993710692,22.1965851407,28.6253776435,31.9142689372,29.2009793011,16.210163652,7.57485917581,13.5868816315,34.7325003033,58.4458851071,61.2490765471,23.4748898678,182.926829268,443.965517241,176.001811184,175.514723977,159.507115637,100.764370305,104.476042579,164.776810574,343.810676313,626.718592068,672.180651052,90.0966050749,131.32702098,342.955110192,3079.80970305,2313.9646634,171.671696468,24.8999485988,10.6114940961,4.17734724367,3.3761168498,0.155695900742,0.527258257063,0.920336467095,-1.1668954697,-0.935939411979,-1.06663550778,25.8684978657,13.4428492916,4.41571792342,9.63939954621,10.9011245349,8.83141298885,8.58401375161,6.28277431483,10.7801154347,9.46568627451,10.0302590249,10.6194330101,,,,8.83141298885,,
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373.47413912,175.951325535,18.68118564,13.9607641218,8.67248632385,0.64824576047,-0.790883768935,3.14590464685,1.06004929342,4.72155336605,6.96126135876,0.642343268243,2.89235662459,4.40736089645,8.94995335353,3.40676682684,8.18157554356,7.65123363798,2.55547090013,5.79378791735,2.98098807302,3.72658602789,-1.27304397106,4.40736089645,,
American Samoa,ASM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12128789571,0.7717797969,1.40279663574,2.40765801293,1.99353055152,2.03007757853,2.09875196709,1.78778537419,1.4160525941,5.3338063982,-0.550159995509,3.3700254022,3.45674967235,3.37688044339,1.05949782356,1.08944157435,0.968993458826,,1.4160525941,,
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.79259259201,2.5121324582,-0.278473962408,0.530578050825,2.36111111112,3.96200814112,2.9757243537,3.19391634983,2.65291083273,2.91935869827,3.90606835621,6.06399642003,5.86497890297,9.46592267798,15.1101401785,15.0719595131,13.5239142384,12.3002421308,7.92367399788,9.0900009985,10.1265822785,9.69174503579,11.1455108362,10.1135633169,3.95018486088,6.73904904514,9.08453174382,8.48874598071,7.231772377,7.55942509674,7.27226005396,3.22267991277,0.985915492958,1.81311018131,1.89497716895,4.63813578311,2.61241970021,0.25041736227,0.853455453789,1.46542827657,4.47518307567,4.3808411215,3.00317105018,2.77073524085,2.3436123348,2.66873278237,3.53848733859,2.33236151603,4.35264324153,1.82011224025,2.84522568151,3.30385015609,1.76278015613,2.44988864143,2.48792270531,1.50836672166,1.27699094497,2.33236151603,,
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.94574985573,3.54225636864,4.38178551912,2.70876982933,3.86857059597,4.93091113147,2.20588235295,3.97499999942,2.77310250847,3.08040240203,4.37282493557,4.70426210521,6.36206299754,7.52408227035,9.52179176778,8.44525507087,7.31868915965,5.47499999942,3.57904716752,3.70709382153,6.32538982057,6.80686220272,5.44041450773,3.33538083521,5.66486357972,3.18969396953,1.7009213325,1.4,1.93129520053,2.56389583165,3.26232214449,3.33434835566,4.02976278179,3.62580553785,2.95906512677,2.25009956193,1.8435572866,1.30832133193,0.921274845498,0.56240938987,2.39518551186,2.66344072205,1.80210199854,1.35554112495,2.06122815101,2.3047658787,1.44961845102,2.16859905342,3.21592066035,0.5063125089,1.81353503144,3.26693891158,2.48567508676,2.00015749272,1.60580560488,0.896567004636,0.8582609711,2.16859905342,,
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6300979144,1128.00002271,1662.21594742,411.759641786,19.7948027979,3.67434810778,-0.772697894929,-8.52517001024,1.80500303775,1.54719591078,2.77116471396,2.23386493327,6.7089304209,9.67950732681,8.37406319535,16.595366732,20.7915791446,1.40105614832,5.667923129,7.85045057927,1.01410982083,2.38144366077,1.3850289307,4.17196572601,4.17999353833,16.595366732,,
Burundi,BDI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,4.43686006769,-1.08932461874,6.05726872222,4.02388369733,-0.199650611431,3.85096274044,3.82855766917,6.00649350675,15.7223072991,15.7098745988,6.85655157365,6.83451404136,23.8956206469,36.5407569981,2.4985195003,12.1673943488,5.86809635723,8.15123135623,14.3168697883,3.80428683649,1.67567567568,7.11323763955,4.48679769704,11.661599848,7.00216956651,8.99693873494,1.82333333333,9.67934658068,14.8528149834,19.2632536383,26.4367816092,31.111589832,12.5004107653,3.3854242734,24.3176809629,9.24297175064,-1.37097445286,10.7616697252,7.85168821771,13.5236783558,2.8090149783,8.34203240594,24.1073548099,10.9814687714,6.4012490242,9.73501919944,18.01281606,7.95067432843,4.37984004062,5.55420416768,5.53848517437,8.34203240594,,
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.309946465206,0.983146067416,1.40472878999,2.15333973255,4.17561761552,4.05980152216,4.17389150359,2.91285221615,2.70332717309,3.74578177615,3.91412772421,4.34056761317,5.4475000002,6.95527790285,12.6778879545,12.7682037562,9.15869980984,7.11084836756,4.47059464825,4.46908426842,6.65097520168,7.62827454995,8.72585066577,7.66337000183,6.34751740089,4.86767644853,1.29550135736,1.55448291602,1.1620508982,3.10545017767,3.45282301451,3.20855196791,2.42991362328,2.75396302899,2.37779857462,1.46681386371,2.05891932723,1.62745931352,0.954442585851,1.11842105263,2.54463962987,2.47444483609,1.6419005687,1.5928165328,2.09193870753,2.78430348908,1.79094071005,1.82206364062,4.48944420508,-0.0494804552202,2.18921892189,3.53105824093,2.83872309452,1.11223458038,0.34,0.558102451664,1.97720515362,1.82206364062,,
Benin,BEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440599214932,38.5308661669,14.4625482181,4.91423972637,3.46629590565,5.75331458417,0.326722893397,4.1654044229,3.98429547768,2.48916235492,1.48724246145,0.873890830868,5.36452085832,3.7821769654,1.29806813334,7.94729876068,2.15682996154,2.30735682174,2.71280051982,6.75312351732,0.971851851852,-1.08574446857,0.320398718405,-0.930033120416,1.29806813334,,
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.78816199377,18.5621387281,1.6759095614,5.57420282915,1.84512319775,-0.730252522662,2.36410601983,-4.33375390857,-0.28671368777,9.65552935762,1.77260331451,2.06121817995,-2.92335655868,7.60389036254,8.71960945428,18.7569466059,-8.40071877821,29.9861042997,8.26914007214,14.9934659504,12.2026364968,7.55570560441,12.0597652081,8.1537627742,4.84695768186,6.9060578214,-2.61174292477,-2.68178423512,4.25561601786,-0.481798715203,-0.504303388919,2.16260052713,-1.99113580737,0.553455723542,25.177876225,7.45884497828,6.09780439122,2.31869062177,5.08433344145,-1.0726136276,-0.304212168487,5.00743290822,2.17569480665,2.03456574054,-0.400228702115,6.4150401837,2.33310856372,-0.230627306273,10.6597978997,2.60817666368,-0.764230734676,2.75976724855,3.81815240252,0.53373850709,-0.258089517535,0.954993317378,,-0.230627306273,,
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.87469609127,7.41276595745,6.04547975596,6.12671846981,6.35736412278,3.63407691799,3.0148185999,5.31374007937,10.2978117947,2.37712902953,5.30560105669,8.40223795613,6.10669589842,2.20825620938,2.00717374214,3.33256493272,5.66870773441,7.58753638505,7.04661816222,6.76526117055,9.10698496905,8.90194489465,5.42347236175,8.1266763917,10.7048045957,6.21818236968,7.52997282337,6.99116532701,6.19428022985,5.51352572693,9.10698496905,,
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.72638753651,2.36966824645,6.38888888889,23.8,338.44911147,91.2979327269,72.8787913866,96.0573382687,62.0548336838,121.6075,1058.37385167,18.6722597853,2.5730090638,10.3162597988,7.36095051627,5.81013051284,2.15710703734,6.34613314328,5.0388435343,7.2616133126,8.4024867534,12.3487720851,2.75317248672,2.43899060504,4.21990346602,2.95456829831,0.890093540913,-1.41812266154,-0.104872332817,-0.798523059909,8.4024867534,,
Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,2.13447171852,4.25809822309,3.25732899024,-0.194127638924,1.62898127839,5.78947368498,5.08819538649,14.331826985,24.3929983062,16.1597821154,22.495766576,17.7311208942,15.7855375942,2.20599195117,3.86952505942,11.3445968084,8.88571308471,2.97239915075,0.322399250235,-2.63596930297,-2.2960932142,-1.74500175377,0.303435966087,1.48589732183,0.929335437489,0.764419735928,-0.172413793103,2.53886010363,0.81691089776,2.70403475065,-0.45222738253,2.43155133956,-0.366533864542,-1.28758797185,-0.704852953091,-1.20757180157,-0.495540138751,1.59362549801,2.35294117647,2.58620689655,2.00746965453,3.25666666667,3.52600316364,2.7955128355,1.96188468335,-0.364447750094,2.75455359809,3.30548492554,2.6511954993,1.83599369733,,3.25666666667,,
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,5.43775649905,4.54103146288,8.93577412289,6.1520934213,4.61497182668,6.83081131902,5.4817541617,13.0718458387,10.3596349973,4.25583657584,3.18987637056,6.109070359,9.09139326792,12.0978372311,11.1144984974,6.01262101667,4.0,3.96634615385,4.60500963391,5.43378154356,5.75646401118,4.40241182787,5.38765822785,4.66931912019,7.11468120204,5.73819886173,2.72289766971,1.39933423746,2.0669949541,1.37913741224,0.544150383379,1.33661336613,1.25424826024,1.60632941741,2.04498977505,2.17357792508,3.02504526252,0.981914036758,1.5916061808,2.38982627439,2.49257794939,4.48955995375,2.06273473453,1.34402738393,3.1987814166,1.98459810685,0.346878097126,1.50446439885,1.87080774288,-0.346376929989,2.49257794939,,
Bosnia and Herzegovina,BIH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.23299867,2221.01680644,709.346039839,52.7120769947,63.9373662494,72.8697171381,293.678750841,168.620235898,61.1349331235,42.5375481256,28.3978399335,18.1082424771,10.3388794567,7.03302928469,8.42150039157,14.8378764828,12.945656341,7.73574804313,53.2286983118,59.2197360233,18.3122610378,18.1195543527,13.534489765,11.8365807653,8.42150039157,,
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,11.224489796,6.83903252716,4.9960967998,3.38289962864,6.23716611806,0.799771493859,2.0119013885,3.13888888889,2.12765957447,3.05907172996,0.761951500807,2.39670073025,1.47259694694,2.56934304644,2.88961584372,5.96502097537,1.14903756761,2.19526250038,2.62139524583,3.06743966931,3.65141786562,4.24026660689,2.31808274663,6.39443099742,-1.10431044412,-7.11376771265,2.31808274642,6.3944310025,-1.10431044864,0.917977378809,1.6020561564,1.30060673493,0.509747768983,1.20139964481,-0.885281551688,,2.31808274642,,
Bermuda,BMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.5331525756,7.56149307184,5.87933142225,-0.706357214552,10.1818181818,2.8602860286,6.95187165775,11.199999999,5.47062350162,2.20974847251,3.955509211,3.67461430575,6.51154401154,31.4860287892,62.8360756029,7.97674602547,4.49401164707,8.1072555205,10.3556722757,19.7197167788,47.2416501018,32.1336011133,123.535718565,275.58628356,1281.34994174,11749.6396321,276.335967563,14.5786984489,16.0020910549,15.1734681126,17.1187746048,21.4470698171,12.0603236018,8.52787695688,7.87404421467,10.1932067631,12.425486618,4.70844436028,7.67322895675,2.15951626836,4.60822998873,1.5896537788,0.928258851611,3.33727499672,4.43738080102,5.39323106891,4.28554926649,8.70624723084,14.000407581,3.34936982551,2.50176702702,9.81268984138,4.58637469586,5.71558009832,5.78356372228,4.06096372614,3.62523936786,8.70624723084,,
Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,101.724820806,100.543498091,135.02759511,192.121769551,225.991556336,147.142165876,228.335134627,629.114727196,1430.72323133,2947.73292977,432.78460155,951.648459932,1927.98349794,2075.88718212,66.0078763078,15.7574360967,6.92531694489,3.19859189124,4.85796624125,7.04470245106,6.83783075714,8.45022069642,14.7153258264,6.59912484724,6.86734958027,4.18368053152,3.6370279337,5.66309851933,4.8864084443,5.03831694621,6.63619865693,5.40196474982,6.20189961255,6.33209234205,9.02760128829,8.73947852267,3.6370279337,,
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,3.63487515336,7.48874318688,5.83523186605,7.28421637369,7.46925566354,11.8766562275,16.855081826,38.9229280878,20.2944687625,4.98676811113,8.35236969935,9.48238259102,13.1698355432,14.4305197204,14.5675632147,10.3324664371,5.23029878289,4.68579731186,3.91510525083,1.33006845162,3.31173110743,4.85885917814,6.19011406844,3.07457271078,6.2575266327,6.09389302995,1.11343933604,0.0772043884603,1.87886279357,2.38615222842,7.7105387897,-1.26888660701,1.5600624025,2.43581303489,2.57783490431,0.125249458056,1.61943319838,1.39442231076,6.08218729535,7.30766262829,4.03422982885,8.10810810811,3.64386189258,5.82421853312,9.43220240177,4.53334753889,1.80400550375,1.88717024578,-1.06121646851,,4.03422982885,,
Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,9.13705583756,6.35658914729,1.16618075802,3.0739673391,2.35321528425,1.78124288641,1.24685490635,1.19284294235,1.3043003711,2.13866293164,1.6,1.27952755906,4.25170068027,2.46251844947,5.966641395,1.99613650998,1.71156004489,-0.441379310345,-0.415627597672,1.55815247635,0.595890410959,-2.31497242459,0.3,0.814223994683,1.24443711884,0.159888078345,0.967774119525,2.08498023715,1.03571774272,0.356869132018,2.01593438502,0.464102858229,0.383263086415,-0.194426291746,-0.423925667828,-0.732323021937,0.967774119525,,
Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,9.93314231137,9.90443092963,18.023715415,7.03281982585,1.87734668335,9.95085995086,6.3687150838,10.0840336134,8.7786259542,10.0,12.2807017544,15.9801136364,11.2063686467,6.99339207048,9.49562532167,8.78965922444,6.51328580687,10.5770205861,6.7773294204,4.01099373014,3.41040462428,2.4834304879,1.56615240767,-18.1086301301,5.31151306345,5.00045438023,5.15611138758,8.32716049383,4.3611221912,7.03638316073,8.84898569947,10.9196569447,7.00666666667,8.2065451462,4.52170854329,3.28613859835,5.15611138758,,
Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,11.9747550241,11.7324236136,13.1687242801,9.0439882701,11.7362306368,13.6324251471,16.4280267726,11.1372064275,10.4771438105,8.57746904252,8.09457579976,10.0017155606,9.80193387399,8.35167956821,11.5750147473,11.39634612,11.765016084,16.1676123963,14.3308033366,10.5429209938,10.5125460816,10.0828580652,8.71993127148,6.66139865666,7.74929619203,8.60148514851,6.55903767015,8.03279662527,9.18990265633,6.94570363655,8.61022528546,11.5552187914,7.08099847173,12.702188392,8.0272970311,6.94887658743,8.45816587505,7.5402840941,5.88388848282,4.40313594004,3.06035704165,3.7693045982,7.08099847173,,
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,-0.0333333333333,13.2960986996,14.6126112869,2.5422096681,10.4238402304,2.24515251162,-6.986802706,-3.96446882079,0.689055807313,-0.0123304562271,-2.76236280676,-1.03360811668,-2.91535849298,24.5710137276,19.1894039735,3.72494110326,1.61131347761,-1.88520096158,-1.41420220083,3.20340091563,3.83486060237,2.33181703516,4.13470905151,-2.06640601136,2.88352073359,6.69526465773,0.928412109847,9.27261850301,3.5199020997,1.49323378441,1.30056996855,5.77225059402,1.50184512401,25.2828106505,37.1422148089,,0.928412109847,,
