Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62,2018
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2.45381907805e+11,2.70100353874e+11,2.99740225878e+11,3.36261333719e+11,3.73998584426e+11,4.08106362094e+11,4.45026423668e+11,4.83426341514e+11,5.18247421028e+11,5.72514499523e+11,6.41498475903e+11,7.27089210151e+11,8.78426291559e+11,1.14028783623e+12,1.29299945872e+12,1.49939097541e+12,1.56462341359e+12,1.77958726442e+12,2.17919691528e+12,2.63994674593e+12,2.95693762459e+12,2.56999423643e+12,2.4881464776e+12,2.42736723424e+12,2.32842753943e+12,2.3922254423e+12,3.35748317196e+12,4.15304918161e+12,4.56764757459e+12,4.66593635849e+12,5.87210478369e+12,6.10495866957e+12,6.73538295556e+12,6.16913226563e+12,6.51600865497e+12,7.52070163939e+12,7.61227311874e+12,6.95996058359e+12,7.15157432243e+12,7.11959395873e+12,6.4873254741e+12,6.59363293673e+12,7.1740140396e+12,8.85157234234e+12,1.01528602008e+13,1.05366196577e+13,1.1186013473e+13,1.28795042935e+13,1.41181764827e+13,1.29086014107e+13,1.26452528031e+13,1.36232891505e+13,1.26395171778e+13,1.31908390067e+13,1.34764664924e+13,1.16618925076e+13,1.19340550719e+13,1.28795042935e+13,,
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101651.648,467872714.756,531688311.688,578015625.0,693535954.19,686490090.14,745526154.933,688921325.712,706370815.584,752368495.513,729321366.652,870247703.183,1109054005.44,1098425900.74,1211161879.67,1317974491.06,1380188800.0,1856695551.22,2117039512.2,2607739837.4,,,,,,1317974491.06,,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,12072126075.4,13834300571.5,16138545209.2,19074913947.7,21343844643.7,24756958694.9,28721062242.2,31647119228.2,31475548481.4,36038711599.5,40881655098.6,46492797365.3,58971806627.0,78425934894.3,97009800115.4,1.1446530029e+11,1.18185307386e+11,1.32089531435e+11,1.60163483073e+11,2.14019077343e+11,2.32134606637e+11,2.02257045774e+11,1.95464408602e+11,1.70486866357e+11,1.71635463362e+11,1.80302412231e+11,2.50638463467e+11,3.17882187037e+11,3.75138723325e+11,4.13630538018e+11,5.35101248776e+11,5.7559853707e+11,6.29202392004e+11,5.23649481762e+11,5.2912157732e+11,6.12939685081e+11,6.40998292395e+11,5.88692045455e+11,6.17041986858e+11,6.331941189e+11,5.95402616547e+11,6.25975838926e+11,7.05145868624e+11,9.06853273138e+11,1.06955550037e+12,1.15727645815e+12,1.26455149918e+12,1.47934163701e+12,1.63501538011e+12,1.49909974993e+12,1.43161674964e+12,1.48806725833e+12,1.33601894981e+12,1.36185420655e+12,1.37691081104e+12,1.19778990277e+12,1.23725501965e+12,1.47934163701e+12,,
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373665145.55,4746109767.2,5066240419.3,5617109244.63,5726897998.3,5685774808.81,6245069734.13,7322069511.16,9833870709.12,12059201242.2,14006088297.5,16963625015.7,22237061730.1,24194039255.9,19652492636.8,19490936349.2,23170239900.8,23043864510.1,25137153149.4,26224622450.8,22566956982.2,23337907618.5,22237061730.1,,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,7324903188.41,7707678019.32,8567890821.26,8096302367.15,9480840483.09,9848600869.57,10527338647.3,10908935748.8,11476584879.2,12175166763.3,13463868357.5,10492993077.6,8830712713.91,6927950564.56,7663984567.9,8547939730.62,8589211390.5,7818224905.55,7700833482.01,8242392103.68,8231326016.47,7850809498.17,8623691300.04,10131187261.4,12401139454.0,15280861834.6,19707616772.8,27066912635.2,32437389116.0,29933790334.3,31952763089.3,43310721414.1,47648211133.2,55612228233.5,64464547915.3,72374224249.4,19707616772.8,,
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,3.58941480685e+11,3.90791519256e+11,4.26910351685e+11,4.70299472387e+11,5.21200319102e+11,5.6759338709e+11,6.15287019324e+11,6.611703209e+11,6.87217213519e+11,7.54800249691e+11,8.55292146037e+11,9.67486236381e+11,1.15840156219e+12,1.47083285974e+12,1.65302806725e+12,1.92711702684e+12,1.99588336469e+12,2.26022186842e+12,2.76990516348e+12,3.38285130719e+12,3.86123935273e+12,3.41653445061e+12,3.28816438753e+12,3.18722042993e+12,3.06021981545e+12,3.16276743949e+12,4.33701547317e+12,5.366348328e+12,5.9859199293e+12,6.11198296583e+12,7.57912391734e+12,7.86571305734e+12,8.57112340897e+12,7.81548453182e+12,8.29916334341e+12,9.62642413329e+12,9.84134984536e+12,9.28951597395e+12,9.60556611536e+12,9.59085141439e+12,8.91244418184e+12,9.00985980101e+12,9.82270539348e+12,1.19572435984e+13,1.38067107666e+13,1.44412173568e+13,1.54054197025e+13,1.7795826803e+13,1.91366725444e+13,1.71014568706e+13,1.69927311572e+13,1.83525759534e+13,1.72902019408e+13,1.80268810173e+13,1.86324238735e+13,1.64107001179e+13,1.64873443645e+13,1.7795826803e+13,,
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16611804088e+11,1.99204980649e+11,1.94031873673e+11,2.20476383128e+11,2.54384379905e+11,3.08822100937e+11,3.64922330441e+11,4.48717231808e+11,5.79390636983e+11,5.39487601073e+11,6.43371393579e+11,7.00475870799e+11,7.56982984497e+11,8.10325310133e+11,8.52105715992e+11,7.70043726631e+11,7.44250583418e+11,4.48717231808e+11,,
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,5224102195.53,5921659485.03,6340580854.39,6885920328.66,7766655085.79,8589340019.03,9208524504.88,9368954010.31,8823033880.33,10070766720.5,11365953567.4,12536710287.0,14754136507.0,19486826979.9,24867278714.4,29494515597.2,31873171718.7,33524682307.8,36283091407.9,44498283620.8,53685049410.3,52485533204.7,52832120389.8,51014090520.9,52926394934.7,55914236377.6,73586676049.7,91642093872.6,1.09103056148e+11,1.19064708328e+11,1.41517648888e+11,1.27866490222e+11,1.12625431378e+11,89255751014.9,1.03321570859e+11,1.34199346405e+11,1.32099404608e+11,1.26833123354e+11,1.33936359591e+11,1.35225868315e+11,1.25539893127e+11,1.29250111857e+11,1.39552983249e+11,1.71071106095e+11,1.96768065557e+11,2.04436015421e+11,2.16552502823e+11,2.55384615385e+11,2.83742493042e+11,2.51499027508e+11,2.47799815768e+11,2.73674236773e+11,2.56706466091e+11,2.69980111643e+11,2.7260928869e+11,2.3243932453e+11,2.38502900312e+11,2.55384615385e+11,,
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,112328422.113,116987784.914,122906434.958,129454728.624,140032741.468,147084750.031,150603925.516,162625885.863,166952937.135,182182067.704,219878482.174,247749327.721,316650508.968,425963359.355,558589870.904,684268280.813,694552411.719,719533137.127,829239489.844,1019743927.25,1202567359.41,1235899836.18,1194015444.02,1123107276.3,1177997413.63,1141210124.83,1290228616.82,1177908191.98,1109976927.92,1182686577.23,1337024782.23,1383843860.12,1531803060.55,1635426125.31,1825285158.12,1970347720.97,2129266728.43,2093994597.22,1656784779.55,1942170999.19,1684109743.49,1660102345.6,1842691481.09,2315935752.72,2727507212.93,3006725014.78,3102741451.02,3405050611.69,3523185919.56,2870624635.68,3140508835.95,3774530615.66,3972012570.53,4190143206.26,4469573275.41,4391113415.33,4703632978.47,3405050611.69,,
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62651474946.6,68346741504.4,76313782251.7,85551113767.4,94906593388.3,1.02160571409e+11,1.10597467199e+11,1.1946613962e+11,1.29847107788e+11,1.40725497222e+11,1.48948860281e+11,1.66564460755e+11,2.04283485046e+11,2.65381555687e+11,2.86526186579e+11,3.62000917852e+11,3.73410270418e+11,4.11464295266e+11,5.08183139535e+11,6.15834104224e+11,7.03525302701e+11,6.17589619795e+11,5.86837009682e+11,5.61852138738e+11,5.32648802822e+11,5.55197109067e+11,7.7455630268e+11,9.38368438284e+11,1.02350401938e+12,1.03012235246e+12,1.2753005662e+12,1.27556330659e+12,1.40872490706e+12,1.33009497336e+12,1.40163634216e+12,1.60989223288e+12,1.61424541608e+12,1.46070914812e+12,1.5107582833e+12,1.50027594289e+12,1.36843836374e+12,1.38221834452e+12,1.50033785056e+12,1.8481241535e+12,2.12411224236e+12,2.20367864693e+12,2.3250119182e+12,2.66311251027e+12,2.92346565109e+12,2.69382745207e+12,2.64683711179e+12,2.86268014263e+12,2.68141610854e+12,2.80851120319e+12,2.84930532268e+12,2.43356201552e+12,2.46545397528e+12,2.66311251027e+12,,
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105688872.97,1125684470.06,1062339943.83,1154899793.34,1268445919.41,1486861878.96,1683997930.26,1730894295.39,1970135198.76,2278229880.41,2413251995.84,2257083698.63,2301168186.91,2468754074.54,2356495468.28,2613464380.46,2810547884.19,2476746087.19,,2278229880.41,,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.0,,,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,222103600.0,218845700.0,206900300.0,219646200.0,220660500.0,233226300.0,240051900.0,241543400.0,245277400.0,240097000.0,250149400.0,253372300.0,256548100.0,262868600.0,279966700.0,296525300.0,310502100.0,326128700.0,316040600.0,317999400.0,315179700.0,329895600.0,256548100.0,,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468977.57,167637907.382,182796536.5,154480244.247,215679855.273,226474285.587,245849781.716,271543680.279,294468564.534,318124701.049,323802475.481,381687073.059,430508357.724,722780701.123,1544216003.98,2157592936.61,3009409970.91,2809349074.18,2389479269.19,3030251116.36,4279637933.85,3862269126.93,3618007844.45,3391275731.32,3561451562.24,3339914759.37,3403638193.58,3281797038.67,3834503378.36,4186411457.46,5952293765.84,5402919956.94,5592390848.53,4378645081.02,4190819314.03,4958845906.35,5694040336.83,5326816859.0,4483417119.84,4662992036.21,5067865320.8,5018874179.19,5310381151.36,6497305662.09,7756293574.98,9578973591.01,10318424464.3,12438956756.4,15508574820.4,12065138272.8,14358585195.8,18186479172.8,17171446922.2,17590745688.6,18179717776.2,14262032470.9,14213558130.2,12438956756.4,,
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,72328047042.2,76694360635.9,80601939635.2,85443766670.4,93387598813.9,1.00595782309e+11,1.07090721447e+11,1.1118538341e+11,1.04702736248e+11,1.12676874822e+11,1.30671946244e+11,1.48113896325e+11,1.69965034965e+11,1.92537971583e+11,2.06131369799e+11,2.41756637168e+11,2.32614555256e+11,2.63066457352e+11,3.35883029722e+11,4.38994070309e+11,5.64947710899e+11,5.40765675241e+11,5.15048916841e+11,4.89618008186e+11,4.61487097632e+11,4.89285164271e+11,6.01452653181e+11,7.45162608269e+11,9.10122732124e+11,9.26884816754e+11,1.0931693892e+12,1.14279717813e+12,1.17965952966e+12,1.06138872226e+12,1.14048974594e+12,1.33521855768e+12,1.40878159126e+12,1.55248362803e+12,1.63851109639e+12,1.66562368549e+12,1.64795127856e+12,1.62151000432e+12,1.76840827338e+12,2.03839510204e+12,2.39855547419e+12,2.52070181818e+12,2.69261269549e+12,3.0743597439e+12,2.89056433824e+12,2.38282598536e+12,2.44117339473e+12,2.61970040473e+12,2.6620851685e+12,2.73981868093e+12,3.02282778188e+12,2.88557030916e+12,2.64789865464e+12,3.0743597439e+12,,
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753501867.76,6357615894.04,3690328963.64,2701181331.31,2513870586.73,2693731865.97,3094915505.91,3510540809.25,3613500117.25,2800024313.95,3057453482.56,3219487824.88,3395778673.79,3991374548.51,5125273880.75,6410941012.59,7745406200.85,10172869679.7,12795044472.8,10766809099.1,11638536834.4,14434619982.2,15846474595.8,16140047012.1,16509305827.7,13993546732.5,14378016729.2,10172869679.7,,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217230094.97,1302674324.88,1382515654.47,1540797588.57,1731296199.52,2053462968.04,2126300672.23,1747187644.9,1666909517.65,1962050555.78,2215028588.46,2417108577.53,2112293279.99,2465493032.26,2894409912.17,2810106390.11,2765254360.21,3189428571.43,3662478172.8,4020227931.15,4445228057.45,4222441673.17,4035994383.38,4057275077.68,4412279865.4,4504342152.99,5727602648.76,5074829931.97,5197840972.69,5251764269.92,5889174833.9,6596546195.65,6413901601.83,5966255778.12,5444560669.46,6465137614.68,6934984709.48,6891308593.75,7480968858.13,7719354838.71,4983024408.15,5314909953.93,6166330136.29,7632406552.84,8881368538.08,10731634116.7,20409257610.5,24758819717.7,28526891010.5,25977847813.7,32174772956.0,39566292432.9,41939728978.7,47805069494.9,38616536131.6,37543361203.6,42689783733.9,24758819717.7,,
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1922600899.38,2041538057.03,2384295763.73,2432029380.44,2666616176.92,3014890569.04,3284625277.16,3279063317.63,3383218922.79,3693753379.06,3869032270.92,3783788551.08,3588376057.02,3461282293.65,2995360969.16,2833442750.44,2949637039.04,3446442218.9,3666349049.43,2937071767.26,4220053411.02,6281695536.09,6963961726.24,6716817571.5,6861546075.83,6785188889.09,7387103675.3,8376667793.25,8791353804.84,8767143622.83,8200248003.02,6281695536.09,,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212353.6988,46695363.1559,41160658.5705,45168722.6996,52296836.7494,55728608.975,59161544.9958,75187969.9248,95797533.4619,115182522.124,112189468.482,138094243.349,171836793.403,207114382.546,241080708.89,218764445.784,216051495.96,213446562.571,177338801.931,225724851.691,185646209.386,220626484.225,266673126.23,284119692.494,317083373.525,690314321.375,714255460.503,755042548.056,746491692.584,785996982.492,848237108.562,803630742.534,840285264.632,814723460.084,782915402.421,687408804.631,578236035.104,487038821.612,578785279.423,624174724.414,655068695.8,798870875.671,965769127.133,900628061.632,951804226.881,898283477.507,910026287.342,898957682.737,833240810.182,907652509.582,964599178.129,798870875.671,,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733594.8445,78540057.1429,87702828.5714,89374237.2881,98775328.9474,108985740.159,112386489.014,114971207.198,122666858.79,118537875.126,110653830.726,154731969.697,165523634.497,163577538.33,138478900.627,143856253.125,130225018.752,173836362.01,164458120.314,213143016.443,243961995.51,257150573.216,226313492.714,236880813.822,235619994.759,253966919.94,270419779.418,268551010.941,206457553.397,224446652.146,370173851.946,392278168.2,415843481.999,476388260.639,531109356.165,586791883.718,591829908.426,695606288.606,864136712.987,825828703.628,850633309.814,1099385895.08,989875559.095,1046117071.04,1055186196.28,1036130506.54,1164944509.94,695606288.606,,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,9122751.45318,10840095.1284,12712471.396,64748333.3333,69110000.0,72317446.9327,67514285.7143,67225714.2857,66331428.5714,64946954.7568,65429198.2387,81203226.9138,94159862.7074,104295643.388,103653049.938,103987520.076,,,50642880.7738,36731422.8457,44294647.7335,44442456.9476,50320914.4066,62118564.8495,76407396.7553,93345847.727,100534663.295,88265974.5844,112119406.548,110906032.075,134707184.356,136047896.156,100807001.814,141853368.257,232463036.436,442337849.474,370687618.717,621117885.669,1045998496.44,1461139022.03,1806742742.27,2484745935.09,4410764338.67,8217369092.65,10086528698.9,13071718758.7,19749893536.3,15027795173.2,16298542028.0,21329395900.9,22389627294.4,21942597765.4,21736500713.0,12597210657.5,10684804794.0,13071718758.7,,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4446528164.68,5016048786.23,5327573509.1,5949478034.89,6680298250.58,7600579093.12,8455611129.28,9136711287.82,9915140546.35,11266091570.6,13139862500.0,14591755681.8,16885506818.2,22347844649.0,25351305681.8,28525872476.1,31152840485.1,36176233117.5,44270203154.0,54481875805.0,56829663469.2,52346507380.1,54617991326.5,49428872678.0,48020024788.4,47820850974.6,56379593719.6,65652751132.4,76261278405.0,79169043642.5,97891090928.6,1.0514323238e+11,1.16224673043e+11,1.08809058859e+11,1.16601802107e+11,1.3687836623e+11,1.45861612826e+11,1.43157600025e+11,1.44428172835e+11,1.42540728958e+11,1.30133845771e+11,1.36191353468e+11,1.53830947017e+11,2.01924270316e+11,2.40521260988e+11,2.47783001865e+11,2.73317737047e+11,3.18497936901e+11,3.54460802549e+11,3.30000252153e+11,2.99361576558e+11,2.87797822093e+11,2.45670666639e+11,2.3986201145e+11,2.37029579261e+11,1.95541761243e+11,1.92690813127e+11,3.18497936901e+11,,
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,71494481.4815,88322370.3704,102244370.37,110900444.444,115651925.926,125435592.593,131803555.556,145533296.296,167728444.444,187589518.519,215009555.556,236357518.519,267327629.63,278098777.778,300757888.889,310160444.444,309812185.185,325111814.815,342172518.519,366911444.444,392190592.593,445903592.593,482009370.37,520044370.37,520444185.185,540336925.926,591018407.407,599118592.593,695370296.296,698700655.926,758683598.519,825977888.889,771278111.111,771015888.889,778648666.667,799882148.148,842620111.111,911481481.481,997007925.926,1056188592.59,758683598.519,,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,69520026.6667,88570952.8689,106101175.658,140153748.244,169918948.629,211194305.703,240780413.565,282269373.001,355989047.256,420642463.41,476055288.419,435746974.759,402405069.368,416183706.944,379371608.443,412876071.118,603015696.453,787392365.832,898611007.948,929796722.388,1018970364.86,1016493394.83,1037921836.95,927219728.867,1005879948.43,1208946165.93,1197509786.68,1072147778.03,1149862702.96,1131561595.14,1068030829.76,1086172922.57,1169138789.31,1407866174.84,1621822369.85,1656172355.72,1818759669.07,2049139372.12,2310743218.06,2324870823.93,2306502373.71,2515245776.44,2408666378.94,2483396542.21,2551126948.78,2220380802.33,,2049139372.12,,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900.0,1076699900.0,1143600000.0,1262800000.0,1299099900.0,1331399900.0,1390700000.0,1453500000.0,1610500000.0,1715399900.0,1904000000.0,1984800000.0,2101300000.0,2569200100.0,3161499900.0,3645900000.0,4365300200.0,5480500200.0,6070600200.0,6902600200.0,7878700000.0,8607500300.0,8716999700.0,9050000400.0,9470000100.0,9721652086.96,7231963515.98,7084399840.0,7841602824.43,8410724360.8,7650125217.35,9406097735.09,10440842165.3,11399942453.1,12983235568.2,14655487455.7,15674852771.1,17790095901.0,19395461989.5,18318512501.0,19288926545.4,18702802394.8,20776669466.6,21917706490.5,23965275995.7,27211377225.3,30231249362.1,34113107085.6,39136893345.2,37733994976.4,41338595380.8,47654841112.9,50388454861.1,53851058955.3,58722323918.2,63767597193.9,68763255963.9,34113107085.6,,
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385000000.0,3560000000.0,3857000000.0,4197000000.0,4213000000.0,4375000000.0,4621000000.0,4781000000.0,4895000000.0,4928000000.0,5199000000.0,5337000000.0,5531000000.0,5697000000.0,5793000000.0,4375000000.0,,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170215248.206,185848451.263,194948375.43,175756868.693,194773376.889,213235294.118,228705882.353,250176470.588,229750000.0,249300000.0,267800000.0,282050000.0,285380952.381,307047619.048,433954545.455,494791666.667,454440000.0,449880000.0,507080000.0,530440000.0,603200000.0,570357107.143,482000000.0,489333333.333,437631605.263,453488372.093,504651139.535,354591846.939,413799990.0,379779389.706,396582263.291,336708419.499,368281378.897,442273433.18,540874934.201,621626785.915,705406001.425,749138009.565,717530683.17,694754988.258,712667896.728,696281471.679,722460886.371,741929342.789,785918769.588,824880550.344,1458449453.2,1740334781.84,1922598121.23,2061323853.89,2273225041.96,2576024115.58,2861562265.88,2987684170.24,3077643313.71,3197225181.6,3502397094.43,1740334781.84,,
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1.06025807279e+12,1.12199628506e+12,1.21179282721e+12,1.30462049742e+12,1.42460308116e+12,1.54671063535e+12,1.69636873825e+12,1.81935169938e+12,1.97129139171e+12,2.16382781213e+12,2.38059594929e+12,2.64174179012e+12,3.06523982218e+12,3.70826975962e+12,4.18457497658e+12,4.66618749178e+12,5.08277148278e+12,5.75531149307e+12,6.89160772462e+12,7.96974351677e+12,8.90150197501e+12,9.03946624027e+12,8.95345276493e+12,9.24398200508e+12,9.64152801069e+12,1.01362335314e+13,1.23027619941e+13,1.42489991546e+13,1.60500839597e+13,1.68118611666e+13,1.89046693256e+13,1.99931732299e+13,2.15112755115e+13,2.17080161775e+13,2.32676988413e+13,2.58394402319e+13,2.60703289061e+13,2.56416437635e+13,2.57265392834e+13,2.7026530358e+13,2.75855770296e+13,2.73178125383e+13,2.84735030007e+13,3.19230650544e+13,3.55321736049e+13,3.75748553191e+13,3.96547008287e+13,4.33382431181e+13,4.60303975006e+13,4.31407422293e+13,4.52068182105e+13,4.87796710894e+13,4.88145567261e+13,4.934630157e+13,5.03624039867e+13,4.75775126192e+13,4.85574630618e+13,4.33382431181e+13,,
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.69,1383681651.14,1612346412.26,1935298266.45,2206466461.26,2435078534.03,2489845016.65,2692474989.13,2716964388.42,3189740055.14,3800766535.62,4476001946.01,5710107420.14,8030117555.62,9388663645.76,10048022369.9,12876366008.8,15719433719.4,18315007366.0,22526035940.6,28861759209.0,31055409443.0,32291306281.8,29907091339.5,33511383985.7,35699543050.8,41075570591.9,50622571586.1,59707404560.6,68790369107.3,76928290841.9,88959620135.9,1.04272278635e+11,1.20353947981e+11,1.35812069769e+11,1.44652912433e+11,1.59717233622e+11,1.7735278542e+11,1.68886163222e+11,1.65768095392e+11,1.71668164083e+11,1.69403241524e+11,1.66349228737e+11,1.61384522525e+11,1.69099768875e+11,1.81570082162e+11,1.93536265094e+11,2.11597405594e+11,2.1927967843e+11,2.14046415026e+11,2.28637697575e+11,2.48513617677e+11,2.62629441493e+11,2.75696879835e+11,2.91459356985e+11,3.09403880389e+11,3.20914302646e+11,2.11597405594e+11,,
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000.0,356200000.0,387750000.0,410200000.0,457000000.0,508650000.0,549950000.0,598100000.0,646800000.0,668000050.0,723000000.0,731000000.0,802999950.0,912499950.0,1034500000.0,1124000000.0,1347999950.0,1669499950.0,1929499950.0,2251499950.0,2566000050.0,2819500000.0,2903500050.0,3076999950.0,3319000000.0,3639499950.0,3808500050.0,4152499950.0,3970386266.09,3563448310.34,3048881322.96,3068444711.95,3419487440.66,3481990761.34,3432356578.82,3911053180.4,4034037162.16,4663193916.35,5202215657.31,5372543554.01,7103529494.37,7565869927.74,7775078402.93,8140271080.56,8772194250.27,9672035709.4,10841742347.8,12275501784.3,13789715132.5,14587496229.2,15839344592.0,17710315006.0,18528506894.1,18496438641.5,19756494434.7,20844284855.0,21516938909.6,12275501784.3,,
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,17473803358.4,17924863806.0,19538438424.6,23684971462.8,20979456379.0,24348171156.5,26567528898.5,25931280079.0,27114287369.6,30297392080.4,31764371339.5,34259906250.5,37115833946.3,44704748982.9,54845280151.1,62227654281.4,65977606587.2,77971412145.9,89080486979.2,1.00816612472e+11,1.05070816411e+11,1.04722428738e+11,1.04470999714e+11,97967495415.5,97376234702.5,1.02805186199e+11,1.18063300657e+11,1.29279648797e+11,1.30138553201e+11,1.26907408968e+11,1.29332509496e+11,1.33034561578e+11,1.21554021679e+11,1.25716795445e+11,1.11543057647e+11,1.26833608616e+11,1.32655593112e+11,1.39378996056e+11,1.43540877746e+11,1.4347130544e+11,1.55563887046e+11,1.47865835778e+11,1.60612026755e+11,1.82909315346e+11,2.10715003172e+11,2.43039696797e+11,2.91439445833e+11,3.47724979759e+11,4.19658073051e+11,4.23821062295e+11,4.67851910947e+11,5.22235870418e+11,5.62429100212e+11,6.10041631804e+11,6.47799966374e+11,6.38732542973e+11,6.48289348137e+11,3.47724979759e+11,,
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22387561845.2,23678012697.4,23822087053.2,25432144406.2,23386945596.7,21774273832.1,23289671102.3,26878499206.0,34658113497.4,41574530815.5,45416358502.0,50453577898.5,60093155532.8,70481451814.3,62703095750.5,59665427464.5,62236751773.0,56485301967.4,57769872074.9,57080369367.8,48921877447.8,50714957390.5,60093155532.8,,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473562850.26,2257129873.66,1878253818.08,2167569095.12,2813313281.81,2907517543.36,3338949151.6,3723903723.64,4153725966.88,3953839593.78,3596448035.45,3472194099.4,2960306120.94,3537721020.41,4310356252.84,4756204069.62,5885321655.92,6548530572.35,6584649419.28,6622541528.57,7516834160.25,7890216507.69,8452509315.88,8776360623.3,8724656126.5,8022638721.92,5885321655.92,,
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34748508332.1,38724945367.9,40119073326.4,43160392123.6,46418916500.4,46659796772.5,47290180588.6,48770466838.6,49170434391.0,47310623887.2,53821315066.1,67716887203.4,85324771841.4,1.04066609518e+11,1.13035361317e+11,1.15295199392e+11,1.39850794387e+11,1.57998423132e+11,1.30593960612e+11,1.30922638689e+11,1.40782064609e+11,1.27856647108e+11,1.35215704419e+11,1.40118140455e+11,1.22879042002e+11,1.25816640421e+11,1.39850794387e+11,,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2.94957715626e+11,2.81784055643e+11,2.94099146764e+11,3.13571783512e+11,3.55118144216e+11,3.90096481948e+11,4.02242586409e+11,4.13245761439e+11,4.36906908762e+11,4.88450438382e+11,5.29816131068e+11,5.7902284705e+11,6.51685468689e+11,8.38687407233e+11,1.0587784669e+12,1.14458768661e+12,1.24865605229e+12,1.41650906397e+12,1.52808346002e+12,1.82889087181e+12,2.1445257416e+12,2.32698998225e+12,2.3086646536e+12,2.27749693091e+12,2.31936766196e+12,2.44511244666e+12,2.55832918678e+12,2.62090078464e+12,2.85009712629e+12,3.05138700897e+12,3.45058616923e+12,3.71893978957e+12,3.70453595551e+12,3.97607358155e+12,4.35540172381e+12,4.8903578615e+12,5.33708183742e+12,5.64727651579e+12,5.47989441738e+12,5.32578748016e+12,5.78718075089e+12,5.86413842716e+12,5.95757011198e+12,6.72823786088e+12,8.00967958171e+12,9.57486319162e+12,1.13529871843e+13,1.41289559147e+13,1.69690302609e+13,1.64776387855e+13,1.99739455404e+13,2.3619352272e+13,2.50545971729e+13,2.6510181017e+13,2.73966112476e+13,2.58543054638e+13,2.59814765568e+13,1.41289559147e+13,,
